IdINT;Nom;date
138912;LOT_4     : 03/2018;19-mars-18
138986;LOT_4     : 03/2018;19-mars-18
138896;LOT_4     : 03/2018;19-mars-18
138941;LOT_4     : 03/2018;19-mars-18
138950;LOT_4     : 03/2018;19-mars-18
301541;LOT_4     : 03/2018;19-mars-18
100335;LOT_4     : 03/2018;19-mars-18
100322;LOT_4     : 03/2018;19-mars-18
100300;LOT_4     : 03/2018;19-mars-18
311937;LOT_4     : 03/2018;19-mars-18
311949;LOT_4     : 03/2018;19-mars-18
311931;LOT_4     : 03/2018;19-mars-18
311947;LOT_4     : 03/2018;19-mars-18
102523;LOT_4     : 03/2018;19-mars-18
129924;LOT_4     : 03/2018;19-mars-18
139099;LOT_4     : 03/2018;19-mars-18
102807;LOT_4     : 03/2018;19-mars-18
102815;LOT_4     : 03/2018;19-mars-18
122101;LOT_4     : 03/2018;19-mars-18
102806;LOT_4     : 03/2018;19-mars-18
138732;LOT_4     : 03/2018;19-mars-18
138765;LOT_4     : 03/2018;19-mars-18
221883;LOT_4     : 03/2018;19-mars-18
139088;LOT_4     : 03/2018;19-mars-18
100150;LOT_4     : 03/2018;19-mars-18
104835;LOT_4     : 03/2018;19-mars-18
102811;LOT_4     : 03/2018;19-mars-18
101664;LOT_4     : 03/2018;19-mars-18
100864;LOT_4     : 03/2018;19-mars-18
100186;LOT_4     : 03/2018;19-mars-18
100381;LOT_4     : 03/2018;19-mars-18
100583;LOT_4     : 03/2018;19-mars-18
100676;LOT_4     : 03/2018;19-mars-18
101961;LOT_4     : 03/2018;19-mars-18
100989;LOT_4     : 03/2018;19-mars-18
101911;LOT_4     : 03/2018;19-mars-18
102288;LOT_4     : 03/2018;19-mars-18
268661;LOT_4     : 03/2018;19-mars-18
296951;LOT_4     : 03/2018;19-mars-18
100756;LOT_4     : 03/2018;19-mars-18
102803;LOT_4     : 03/2018;19-mars-18
100834;LOT_4     : 03/2018;19-mars-18
100837;LOT_4     : 03/2018;19-mars-18
100933;LOT_4     : 03/2018;19-mars-18
101496;LOT_4     : 03/2018;19-mars-18
222266;LOT_4     : 03/2018;19-mars-18
100188;LOT_4     : 03/2018;19-mars-18
100624;LOT_4     : 03/2018;19-mars-18
301667;LOT_4     : 03/2018;19-mars-18
102283;LOT_4     : 03/2018;19-mars-18
136574;LOT_4     : 03/2018;19-mars-18
102160;LOT_4     : 03/2018;19-mars-18
222337;LOT_4     : 03/2018;19-mars-18
100606;LOT_4     : 03/2018;19-mars-18
100653;LOT_4     : 03/2018;19-mars-18
102344;LOT_4     : 03/2018;19-mars-18
